,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Airport ID_x,Name_x,City,Country,IATA_x,ICAO_x,source_latitude,source_longitude,Altitude,TimeZone_x,DST_x,Tz Database Time Zone_x,Continent,Airport ID_y,Name_y,Destination City,Destination Country,IATA_y,ICAO_y,destination_latitude,destination_longitude,Destination Altitude,TimeZone_y,DST_y,Tz Database Time Zone_y,Destination Continent,Routes
45386,US,5265,LGA,3697,PIT,3570,Y,0.0,CRJ E75,3697.0,La Guardia Airport,New York,United States,LGA,KLGA,40.77719879,-73.87259674,21.0,-5,A,America/New_York,North America,3570.0,Pittsburgh International Airport,Pittsburgh,United States,PIT,KPIT,40.49150085,-80.23290253,1203.0,-5,A,America/New_York,North America,67
45389,AA,24,BOS,3448,PIT,3570,Y,0.0,E70 CRJ,3448.0,General Edward Lawrence Logan International Airport,Boston,United States,BOS,KBOS,42.36429977,-71.00520325,20.0,-5,A,America/New_York,North America,3570.0,Pittsburgh International Airport,Pittsburgh,United States,PIT,KPIT,40.49150085,-80.23290253,1203.0,-5,A,America/New_York,North America,38
45391,US,5265,BOS,3448,PIT,3570,Y,0.0,E70 CRJ,3448.0,General Edward Lawrence Logan International Airport,Boston,United States,BOS,KBOS,42.36429977,-71.00520325,20.0,-5,A,America/New_York,North America,3570.0,Pittsburgh International Airport,Pittsburgh,United States,PIT,KPIT,40.49150085,-80.23290253,1203.0,-5,A,America/New_York,North America,38
45392,UA,5209,EWR,3494,PIT,3570,Y,0.0,ERJ DH4 E70,3494.0,Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.69250107,-74.16870117,18.0,-5,A,America/New_York,North America,3570.0,Pittsburgh International Airport,Pittsburgh,United States,PIT,KPIT,40.49150085,-80.23290253,1203.0,-5,A,America/New_York,North America,64
45393,AC,330,YYZ,193,PIT,3570,Y,0.0,DH1,193.0,Lester B. Pearson International Airport,Toronto,Canada,YYZ,CYYZ,43.67720032,-79.63059998,569.0,-5,A,America/Toronto,North America,3570.0,Pittsburgh International Airport,Pittsburgh,United States,PIT,KPIT,40.49150085,-80.23290253,1203.0,-5,A,America/New_York,North America,97
45394,UA,5209,YYZ,193,PIT,3570,Y,0.0,DH1,193.0,Lester B. Pearson International Airport,Toronto,Canada,YYZ,CYYZ,43.67720032,-79.63059998,569.0,-5,A,America/Toronto,North America,3570.0,Pittsburgh International Airport,Pittsburgh,United States,PIT,KPIT,40.49150085,-80.23290253,1203.0,-5,A,America/New_York,North America,97
45397,AA,24,BDL,3825,PIT,3570,Y,0.0,ER4,3825.0,Bradley International Airport,Windsor Locks,United States,BDL,KBDL,41.93889999,-72.68319702,173.0,-5,A,America/New_York,North America,3570.0,Pittsburgh International Airport,Pittsburgh,United States,PIT,KPIT,40.49150085,-80.23290253,1203.0,-5,A,America/New_York,North America,20
45398,US,5265,BDL,3825,PIT,3570,Y,0.0,ERJ,3825.0,Bradley International Airport,Windsor Locks,United States,BDL,KBDL,41.93889999,-72.68319702,173.0,-5,A,America/New_York,North America,3570.0,Pittsburgh International Airport,Pittsburgh,United States,PIT,KPIT,40.49150085,-80.23290253,1203.0,-5,A,America/New_York,North America,20
45399,FL,1316,BNA,3690,PIT,3570,Y,0.0,73C,3690.0,Nashville International Airport,Nashville,United States,BNA,KBNA,36.12450027,-86.67819977,599.0,-6,A,America/Chicago,North America,3570.0,Pittsburgh International Airport,Pittsburgh,United States,PIT,KPIT,40.49150085,-80.23290253,1203.0,-5,A,America/New_York,North America,30
45401,FL,1316,BWI,3849,PIT,3570,Y,0.0,73W,3849.0,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,BWI,KBWI,39.1754,-76.668297,146.0,-5,A,America/New_York,North America,3570.0,Pittsburgh International Airport,Pittsburgh,United States,PIT,KPIT,40.49150085,-80.23290253,1203.0,-5,A,America/New_York,North America,46
45403,AA,24,DCA,3520,PIT,3570,Y,0.0,CRJ E75,3520.0,Ronald Reagan Washington National Airport,Washington,United States,DCA,KDCA,38.8521,-77.037697,15.0,-5,A,America/New_York,North America,3570.0,Pittsburgh International Airport,Pittsburgh,United States,PIT,KPIT,40.49150085,-80.23290253,1203.0,-5,A,America/New_York,North America,109
45404,US,5265,DCA,3520,PIT,3570,Y,0.0,CRJ E75,3520.0,Ronald Reagan Washington National Airport,Washington,United States,DCA,KDCA,38.8521,-77.037697,15.0,-5,A,America/New_York,North America,3570.0,Pittsburgh International Airport,Pittsburgh,United States,PIT,KPIT,40.49150085,-80.23290253,1203.0,-5,A,America/New_York,North America,109
45408,UA,5209,IAD,3714,PIT,3570,Y,0.0,E70 ERJ DH4 CR7,3714.0,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.94449997,-77.45580292,312.0,-5,A,America/New_York,North America,3570.0,Pittsburgh International Airport,Pittsburgh,United States,PIT,KPIT,40.49150085,-80.23290253,1203.0,-5,A,America/New_York,North America,75
45413,AA,24,RDU,3626,PIT,3570,Y,0.0,ER4,3626.0,Raleigh Durham International Airport,Raleigh-durham,United States,RDU,KRDU,35.87760162,-78.78749847,435.0,-5,A,America/New_York,North America,3570.0,Pittsburgh International Airport,Pittsburgh,United States,PIT,KPIT,40.49150085,-80.23290253,1203.0,-5,A,America/New_York,North America,30
45414,US,5265,RDU,3626,PIT,3570,Y,0.0,ERJ,3626.0,Raleigh Durham International Airport,Raleigh-durham,United States,RDU,KRDU,35.87760162,-78.78749847,435.0,-5,A,America/New_York,North America,3570.0,Pittsburgh International Airport,Pittsburgh,United States,PIT,KPIT,40.49150085,-80.23290253,1203.0,-5,A,America/New_York,North America,30
45416,FL,1316,MDW,3747,PIT,3570,Y,0.0,73W 73H,3747.0,Chicago Midway International Airport,Chicago,United States,MDW,KMDW,41.785999,-87.752403,620.0,-6,A,America/Chicago,North America,3570.0,Pittsburgh International Airport,Pittsburgh,United States,PIT,KPIT,40.49150085,-80.23290253,1203.0,-5,A,America/New_York,North America,60
45421,UA,5209,LAS,3877,PSP,3839,Y,0.0,EM2,3877.0,McCarran International Airport,Las Vegas,United States,LAS,KLAS,36.08010101,-115.1520004,2181.0,-8,A,America/Los_Angeles,North America,3839.0,Palm Springs International Airport,Palm Springs,United States,PSP,KPSP,33.82970047,-116.5070038,477.0,-8,A,America/Los_Angeles,North America,36
45422,UA,5209,LAX,3484,PSP,3839,Y,0.0,EM2 CR7 CRJ,3484.0,Los Angeles International Airport,Los Angeles,United States,LAX,KLAX,33.94250107,-118.4079971,125.0,-8,A,America/Los_Angeles,North America,3839.0,Palm Springs International Airport,Palm Springs,United States,PSP,KPSP,33.82970047,-116.5070038,477.0,-8,A,America/Los_Angeles,North America,159
45430,UA,5209,DEN,3751,PSP,3839,Y,0.0,CRJ CR7,3751.0,Denver International Airport,Denver,United States,DEN,KDEN,39.86169815,-104.6729965,5431.0,-7,A,America/Denver,North America,3839.0,Palm Springs International Airport,Palm Springs,United States,PSP,KPSP,33.82970047,-116.5070038,477.0,-8,A,America/Los_Angeles,North America,132
45431,UA,5209,IAH,3550,PSP,3839,Y,0.0,CR7,3550.0,George Bush Intercontinental Houston Airport,Houston,United States,IAH,KIAH,29.9843998,-95.34140015,97.0,-6,A,America/Chicago,North America,3839.0,Palm Springs International Airport,Palm Springs,United States,PSP,KPSP,33.82970047,-116.5070038,477.0,-8,A,America/Los_Angeles,North America,111
45433,AA,24,PHX,3462,PSP,3839,Y,0.0,CR9 CRJ,3462.0,Phoenix Sky Harbor International Airport,Phoenix,United States,PHX,KPHX,33.43429947,-112.012001,1135.0,-7,N,America/Phoenix,North America,3839.0,Palm Springs International Airport,Palm Springs,United States,PSP,KPSP,33.82970047,-116.5070038,477.0,-8,A,America/Los_Angeles,North America,56
45434,US,5265,PHX,3462,PSP,3839,Y,0.0,CR9 CRJ,3462.0,Phoenix Sky Harbor International Airport,Phoenix,United States,PHX,KPHX,33.43429947,-112.012001,1135.0,-7,N,America/Phoenix,North America,3839.0,Palm Springs International Airport,Palm Springs,United States,PSP,KPSP,33.82970047,-116.5070038,477.0,-8,A,America/Los_Angeles,North America,56
45436,AA,24,SFO,3469,PSP,3839,Y,0.0,737,3469.0,San Francisco International Airport,San Francisco,United States,SFO,KSFO,37.61899948,-122.375,13.0,-8,A,America/Los_Angeles,North America,3839.0,Palm Springs International Airport,Palm Springs,United States,PSP,KPSP,33.82970047,-116.5070038,477.0,-8,A,America/Los_Angeles,North America,68
45438,DL,2009,SFO,3469,PSP,3839,Y,0.0,734,3469.0,San Francisco International Airport,San Francisco,United States,SFO,KSFO,37.61899948,-122.375,13.0,-8,A,America/Los_Angeles,North America,3839.0,Palm Springs International Airport,Palm Springs,United States,PSP,KPSP,33.82970047,-116.5070038,477.0,-8,A,America/Los_Angeles,North America,68
45439,UA,5209,SFO,3469,PSP,3839,Y,0.0,CRJ CR7,3469.0,San Francisco International Airport,San Francisco,United States,SFO,KSFO,37.61899948,-122.375,13.0,-8,A,America/Los_Angeles,North America,3839.0,Palm Springs International Airport,Palm Springs,United States,PSP,KPSP,33.82970047,-116.5070038,477.0,-8,A,America/Los_Angeles,North America,68
45440,DL,2009,SLC,3536,PSP,3839,Y,0.0,CRJ,3536.0,Salt Lake City International Airport,Salt Lake City,United States,SLC,KSLC,40.78839874,-111.9779968,4227.0,-7,A,America/Denver,North America,3839.0,Palm Springs International Airport,Palm Springs,United States,PSP,KPSP,33.82970047,-116.5070038,477.0,-8,A,America/Los_Angeles,North America,74
45441,AS,439,SMF,3817,PSP,3839,Y,0.0,DH4,3817.0,Sacramento International Airport,Sacramento,United States,SMF,KSMF,38.69540024,-121.5910034,27.0,-8,A,America/Los_Angeles,North America,3839.0,Palm Springs International Airport,Palm Springs,United States,PSP,KPSP,33.82970047,-116.5070038,477.0,-8,A,America/Los_Angeles,North America,24
45446,US,5265,ORD,3830,PVR,1836,Y,0.0,M83,3830.0,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,672.0,-6,A,America/Chicago,North America,1836.0,Licenciado Gustavo Díaz Ordaz International Airport,Puerto Vallarta,Mexico,PVR,MMPR,20.68009949,-105.2539978,23.0,-6,S,America/Mexico_City,North America,242
45448,TS,1317,YUL,146,PVR,1836,Y,0.0,738,146.0,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,YUL,CYUL,45.47060013,-73.74079895,118.0,-5,A,America/Toronto,North America,1836.0,Licenciado Gustavo Díaz Ordaz International Airport,Puerto Vallarta,Mexico,PVR,MMPR,20.68009949,-105.2539978,23.0,-6,S,America/Mexico_City,North America,61
45449,AM,321,ATL,3682,PVR,1836,Y,0.0,757,3682.0,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026.0,-5,A,America/New_York,North America,1836.0,Licenciado Gustavo Díaz Ordaz International Airport,Puerto Vallarta,Mexico,PVR,MMPR,20.68009949,-105.2539978,23.0,-6,S,America/Mexico_City,North America,599
